id,label
0763433532558736973557168082396846452971,1
0763560750971738243562747663629286376113,1
0764284557402085297433292176602855522294,1
0764387826792271637534899997292597814570,1
0765738108266032404128731307092925976887,1
0766315731319322762470734000312703659050,1
0766448167015179976109540577620457296814,0
0767867817886289292335348061606985241621,0
0768221047322703910672617374467885646650,0
0769475909070485489781517984118861862749,1
0769634881280113862578266705150589626392,1
0770465272372676920041688760612230047612,0
0770965120794426059523838418118315385509,1
0771388524146928895438392244231184689839,1
0771441622966365264913430907589229417869,1
0771569522681024357377069012437499260071,0
0771710994631773857191036769001532105469,1
0771837992677080090287644082426742958850,1
0771959897558731505037040983864963626838,1
0772032224835183540404336751042875030343,1
0772478784763359398011256999615220604961,1
0773671822946118698406078298060958413440,1
0773925875329528303862780414840852974375,0
0774306063142082263840288356544300123978,1
0774753593050864545781473364267725406589,1
0774911782679510330937510204470668732985,0
0775013958577626229924523443027010674534,1
0775076871788648153621497897292947441699,1
0775217960045523138931516279158181247798,1
0775925121908056935978941448735607741549,1
0775973823235780398277988253587469635127,1
0776232718014148368832982283397081594631,1
0776294400019725586158150196786463484300,0
0776332417601251308565178912158432385481,1
0777763878248399510047808516184048499277,0
0777834230934146989449063799018277172491,0
0778341555887583904664921807942983656860,0
0778416459302314807967442773021962910987,1
0778871700635433226137572324061822740264,1
0778949750100649942783772892625804696524,0
0779852718736147909797867497009837545500,1
0780039907227122681098617777100312455947,1
0780339521480475799939556815289846761933,1
0780498884581723088647580499567986195655,1
0780886335817786052488698862230627659624,0
0780892528809116382741524535806010504407,1
0780960828343676148186108855386935606078,1
0781297161267991847941848017486459058819,1
0781682745412349664489176476843801751827,0
0782224742127747804369868042875306883371,1
0782892712982135490382935202040980006652,1
0783017691658541887704421828004446026805,1
0783066593842880853869874016777131723033,0
0783387072391266841484497681998099351911,1
0783633409522058139428284131252655410059,1
0784363692369132281745110585289029437046,0
0784369311604000885743616304930580664767,1
0784475200755641164805435205467801105912,0
0784566329496805454235662884352305980936,0
0785193966558519914550604248741107866472,0
0785205219838430328243901008496982603849,1
0785693768149231226564204313572462306686,1
0786202313430021293621491079801359219434,1
0787687023341506958951029084721954497530,0
0787858473085876202318523546914819755860,1
0788099879911846085444721267757850845592,1
0788125373768793547284603330949371425938,1
0788189444416546266878920568062786983038,1
0788648695371336313490469460577593438567,1
0788694142486665074564552197283397635812,1
0788711962834273606050092544211593814032,1
0788827419340642981375872931166987600607,1
0788832422430287206485122434078723478602,1
0789539408826400874235061015398285974861,1
0790188163818957342125220968096352196863,1
0790560011219663814539921608522840642461,0
0790601660803159013067563951123073357083,0
0790887884581245339701395791760760962844,1
0791095465828834532041397521392439552266,1
0791138901030046802569291377460857809388,0
0791177106186385767276320823815573072579,0
0791261836627142568193571256196449544608,1
0792111033845838031926321175398712569961,0
0793160578243104586409679301550759301122,0
0793969245904726738977659086742283880166,1
0794438188607997504319097171585934283737,1
0795132249840908741836418663575846659438,0
0795601007754966234383313769074293282126,1
0795726714091828974121769315716309615703,1
0796834784074953094251238986992112943661,0
0796942157136517670408656674056642708247,1
0797132852911316754012239980076108359574,1
0797306179859744077877140821497562551555,1
0797746361676794929925057536208869274109,0
0799778756073613295652911966003669942367,0
0799874659151850558996431981776854579783,1
0800650819521073586624099023313547505014,1
0801167449852137110885866485048877010878,1
0801866382143625060306137592198084663513,1
0802424451136240701220110816807900973783,0
0802787417109122202447333035297213553927,1
0802787773525832570209809874599731192416,1
0803426875682919570245489355388156342828,1
0803828539291269486056489803574239924687,1
0804429811193323862693348721355126173452,0
0804447526163206511572775873804688923789,1
0805216579516885398397744255901441828399,0
0805290548458369182274256257835075098371,1
0806176771983227077318356777055455123464,1
0806502342552836269502689089298821769220,1
0806551115604111255555154088832976680537,1
0807123478599828740804042114835349556246,1
0807340170094280251040718171915468038555,1
0808244322709014989064047390732361645857,0
0808250650119850503470565650896798766537,0
0808416031869556334590466023118113394956,1
0808547798413746412884855788037254061489,1
0808552876365804619421650518916869399069,1
0808762699883222298874078850594173200646,1
0808818551440901529113195137119830033365,1
0808849779892092809692012425887653570420,1
0809479650977839194475677048862069495209,1
0809544606420739418310159699855991995223,0
0810084152273162315194697011332725518244,1
0810165774105822565628345543957485333980,0
0810570137463562865257370916341933336627,1
0810897072053506525661220691464272381211,1
0811591490279795056790913838762470622811,0
0811815173138085422468332584447510012226,1
0811914824271887998964618660297301879760,0
0812641431687285391309414160904413375260,0
0812808448838679844811004535097297173571,0
0813198310959619854586783295836864374981,1
0814461955130282622376237252889346088448,0
0814546728456904779786122361295665614723,1
0814775385912318231611522601362395359982,1
0815198788015923941566189790396849098117,0
0815658893147780948024501461864519133248,1
0815774201149345033993445694810248824436,1
0816015145544506416929076443431707942844,1
0816901407412831087532530689044452893846,1
0817311018931207688152307520145402802186,0
0817994014787748788887537289155147375513,1
0818088071074311579990638170406479709050,1
0818938125778795295686600860133855306516,1
0820186543641389788747745381102529762413,1
0820350491844466617642241776837008137868,0
0820366800014038508715746979059777030957,0
0820874369812495676814846663682628098846,1
0823011283736352663756610515891883825950,1
0823086718188111084668928275650238847157,0
0823191625723405769127700088758725462117,1
0823348148143855139960348015583394300181,0
0823521591020851350003793281865655946083,1
0823602877181581418748823685059496883062,0
0824025897829938693538233953739908891097,1
0825298722666877177581533825012672405863,0
0826004504702242004930543609797376901350,0
0826536488096189332311060688205830555985,1
0826638560177456526675094215872047379310,1
0826983498312678892877247610146904802195,1
0827223082922552874209831844530339282618,1
0827252645567193882979323080321516308577,0
0827581533866039726527222307695396140553,1
0827665712601228219712518460809209402539,1
0828283947197685207180465980245174204009,1
0828285349568452049847524743954169757280,1
0828420638272921113496859551234350758791,1
0828506910648345170999080896728267220698,0
0828854935884502073400263291614956421861,1
0828978272069953631804898815285284653683,0
0829321085303513460368936976534269849742,1
0829346606621988780059616325499344538326,0
0829440299192133786521303806977074002260,1
0829896609166144252671109321265645725803,1
0829926934222309069047314102632324581869,1
0830470193527398498790598460695680165471,0
0830669264399677638871535546023174765382,0
0832241891934451335308188332595483579277,1
0832515783034322877854714634859823625800,1
0833227927978661471063627632961636158652,0
0833287268617072532920652007467649321679,1
0833352065718713522284151390090165435795,0
0833647757719506297084098234812176640914,1
0833874427139446016363191618669162802052,1
0833892391210176703577866413622147641512,1
0834488022043845298399222535760841353854,1
0834654366669475121986223076656091203355,1
0835806880675149516025328711537995556169,1
0835885278471160566473877385048727699104,1
0835950497619526639335575187015430427907,0
0836663054046321790476919209809671245845,0
0836887269399551301489441101108638342453,1
0838589155367206697094697177269490110259,1
0838754796175612637747416467558729158124,1
0838910051143236132311537402038318843478,0
0839023753455028572753558741031197243648,1
0839126151668011873913077279631833993685,0
0839129662148192494837602082760014370812,0
0839325947486774947845862609593726328860,0
0839657356424644470306774398628625281295,1
0839982428799914544007088717727731886783,1
0840122982779736263280585139369508334171,1
0840657729962753696875813247674513665351,1
0840909410560552008320257900502038766059,0
0840912953259512294760838948439245108218,1
0840964997198842498600594086564082120104,1
0841427633013711702879608425288517566899,1
0841830369993493793656120458998963713594,0
0843652605936510235290892457345420865038,1
0843790427179512541140558923388318424000,0
0843914938237117591933085701657095285186,1
0844148737374591599530306196563532736290,1
0844433691448013885811061189136627131842,1
0845723873436464875137503118148636342699,0
0846729471248676252055525642642814786618,0
0847114626173773841270028602100648347392,0
0847883549414757872126352579356217469151,0
0847914676738332714464952207961180364588,1
0848394888506152563809794428265268503443,1
0849049273102235987332250716695629345525,0
0850571097706430785345113681623625197578,1
0850688680204544901232722877419845482799,0
0851155460031566288066224120016252829821,0
0851410789165130514574699433802841423052,1
0851722156100966288548167201342082039248,1
0851964890734951184509663833470663471940,1
0852602791396999872266318037853585537599,1
0853207590434492368527158482219617538462,0
0853300931486810731604449351508595752089,1
0853391765980476698613047606415539078782,1
0854354459476195468296610316683407252949,0
0854892347523186425770535119208778269414,0
0855360577603480491992642696704123028500,1
0855465721876163955519355996878609218546,1
0855993663090831615832753158076126797436,1
0856722702058681972505201733109662656145,1
0856951220146614952201566040858310437056,0
0857249468935846057024883960664674091074,0
0857484697915316666518759236258632975324,0
0857894167261013957202389562360092035717,1
0858212930983250026846463317796073025036,1
0858736619901624696328722297858273576265,1
0859018697313076918552133067202758363304,1
0859487498718863854353124798509260030452,1
0859835112047458732752107003321821365327,0
0859874754012487540919823102953074267144,1
0861371400937006688491176079721996886621,1
0861689874498997183452029932381167183897,1
0862183315940425531574203286211138004877,0
0862211052779592985095343996023615825562,0
0862389917450900149542713207342553722688,0
0862611210259811756816919173368905301327,1
0862717147474014194919047287257625316533,1
0862793181694139566690909153982430861855,1
0862912416491618935685953086647629004189,1
0863560201578554785299840566149933885068,0
0863573840904275070591795556500001262290,0
0863891170109669149575706203491911737762,0
0865054781381720222565869512334512652723,1
0865401485127183902035617426030840244575,1
0865449888590224884574215046756752235325,1
0865582020459907135314141909761901992335,0
0865754117320786734982122125745942534384,1
0865959954177245512839784542877125499159,1
0865998518276161101871947104416783609070,0
0867039554303938601072901842892794952594,1
0867349921144829703128722942005581204609,1
0867609753830441543269707024652559994221,1
0868009231460179742315376204862761478451,1
0868282575118840521331876245266318220203,1
0868477899510212111563636466739048842895,1
0868785404441566077894976046838203513155,1
0868903691154486386756621165602129261424,0
0869158019167834322798439304733549340752,1
0869535263516271113084402904489151777295,1
0870544159947039518961563132187302663438,1
0871185369692598640233356153764049275436,1
0871285255045999014097371872779499796677,0
0871334421775059997195209660640817894961,1
0871525935552978907221077240812501668879,0
0872416708824070258230117764768970545098,1
0872742629969371376098586732286201805421,1
0873049629086103863247832842430742475195,1
0873364114585714476393589698231546813873,1
0873532136247399716443946853440696268969,1
0873829988548410024645336907227350777866,1
0873936191102102144557391098067620595232,1
0874351546695599511578130674542369365818,1
0874370186164062243315190147553120076435,1
0874585183567229976984676882692709580002,1
0874885649416724161219680120154822152978,1
0874962236240392629472453944329438869330,1
0875554216082354316155861888028659832059,1
0875674592596406838570223749158694663411,1
0876049530701618163936611734700060203710,0
0876089329639400807343628109807347189085,1
0876330538442825636424464405471421479170,1
0876454024483584007428234674331376142591,1
0876742736020507579047408748955651954147,1
0876910370223171572716795195725241204665,0
0877674274606096453465358787126338027179,1
0877994825482276192630550302615051747657,1
0878051015583958391848724320008857780844,0
0878075535054713542372657993343981461582,1
0878279235220790115213702055922996137686,1
0878581766070948980500015998095810810272,0
0878633787077819149309210487252512217606,1
0878647363273127421326875064534400084005,1
0879337085371873899715073276917773896226,0
0879391324545371588220269333943486034979,0
0879761122362473815983614624378085239033,0
0879801948980173017111838459869051970003,1
0879856981096136229325210351782747902053,1
0880483771108301458124813781996543119639,1
0881408992620156359108209200634398496016,1
0882153844885687366344187601228285423581,1
0882300633472098930551142092431621469632,1
0882698110990511140113727254834494919070,0
0882997939846827853925477575183553739419,1
0883159391258204203484811573206883288587,1
0883418551054983592658137593156205948598,0
0883451403753507783704698991503795854241,0
0884228540319656500520945647285334036611,1
0884663163635591663393177847347332904368,0
0884720567568497997373147410473797425675,1
0884884621008326071982203836495121850009,1
0885828123435695446847855854615889475837,1
0885871388621844541338709135396404513274,1
0886180122700705640536446394375851148084,0
0886374506232668274453020034529251634128,1
0887135164240805625984398751630443754066,1
0887670943855190062814670733334156971309,0
0888087502781572123642563764431283169288,1
0888752724785218248319809249096799831718,0
0888819593122904036535995229707130784324,1
0889173133603323614751666899389082354881,1
0889236083778748833361860301908610328664,1
0889288278157706012202968853284554555956,1
0889750962625504945315920248567841999049,1
0890115612746457446042615376932975201884,1
0890522519984699269301127134730336294642,0
0891643952963726571778227729029783131471,1
0892309524523035715471033165530174092556,1
0892353569839609388063727270212963819798,1
0892810990155757808169281190939297255104,1
0892957497913501047693898794355433495167,1
0893509716233336162925997374417426415620,0
0893616856253823492278097780282978805473,1
0893837006717161129579109939835533475415,1
0893908825199981182805333747010731897014,0
0893989446486668909569117060321607945332,1
0894114936710951294886211648703371925489,1
0894319445472361987814346621968240967033,0
0894700036260351433924663841459520690672,1
0894996540249973945532510169929652582834,1
0895008997664335293906545326833394895060,1
0895454287288051443553717409383367143563,1
0895577815894233302106440263923106781031,1
0896020550941843134426204800432845397131,1
0896229894228466321920613427927479813757,1
0897248655683422266547253754822673038102,1
0898414778355267954199997895670841326254,1
0898719509957765447105823608727557714988,1
0898914049898637200357786471142407951673,0
0898931121639802290596328572142503633863,1
0899083894984147502444284865377388171410,0
0899548572836136603648053511960110676757,1
0899922074774562972697478378180657240835,0
0900869417107451816111794072648181144577,0
0901038588550852569777706219859606394828,1
0901383236270545153658772258857818859039,1
0902450985136027115106482709263577829210,0
0902475919629171711750409543397206757687,1
0902530522471896430777337469585657284534,1
0902662896661349397497280069771609791686,1
0902866186327939662906874645409607036655,0
0903313847572272538387589153939238065382,0
0903329773709479762632394685237197245848,1
0903593317085365195542722072583745205491,0
0903790652788758450380076130090396408298,1
0903935360799355580383864440540050072951,1
0904046392219042875408444620136179096623,1
0904482483385299633621716886334462910577,1
0904799635040420158612005196609642760892,0
0904896541389575861242642049292568433929,0
0905391368381756254554257460516376082179,1
0905403801531884004024795403696931784017,0
0905846681023956078113362895620780138517,0
0906683872696173982416710711289568246848,0
0907038838661148535378685335558891484662,1
0907735659862516356984020193007039441163,1
0908036737807902734929738606308204800611,1
0908123309228314749777087818009278332718,1
0908143759094344464193505998956275558438,1
0908305749368586830452766369200851094315,1
0908355730049624834319277932268481027071,0
0908421999543218268061186970781710294274,1
0908457886127725791869558766761470465655,1
0909056319012408553644711745337130924977,1
0909062741047912671388210410121316241837,1
0910295776938841562020004337164335777101,0
0910622184096666470145029490666660976402,1
0910781287377145354835514060439959252333,1
0911041252548732519216303674303320457824,0
0911108119285554046554896288745393991747,0
0912126654506201295205955156823709617565,1
0912376245362167320984969748462638696147,0
0912545218410237233849185228666160859794,1
0912715107916634971685252049313367719204,1
0914229415900799426407135187597177752026,0
0914948147182040783829468016531127519351,0
0914964977805347682862470870223702444302,1
0915109675827987806952047264939971467409,1
0915129014568806814440738210550967078002,1
0915360977355431426556785683887190722892,1
0915608377114474280625794262515641764896,1
0916580272786085515051072490701604662592,1
0916662196240461676181699591024677957761,0
0917250753154898053357914544220749179804,0
0917308838180729224638837183037617359944,0
0917679339709857980953255485156562098925,0
0917863716265779227205805934045752251863,1
0918055236982745650206105897331190114459,1
0918115437573424554054977973634488985769,1
0919156050620843228842913768309686323419,1
0920810352325121720795353935812424668937,1
0921475397331229300131267708517763167922,1
0921628753271827427404145226851745500314,1
0921977162031254217697157000223596515372,1
0922436987630160953373091005809189723078,1
0922551091941339773040359978551679339550,1
0923360599191268943284332810993715503231,1
0924532916736872980323181293557349585947,1
0924559903294384907484455617328034941578,1
0924989105811271537701507997261748463598,1
0925007356627160467652662704308210829080,0
0925417550759683018683088335381736853852,0
0926190922668659469638537753290368080891,1
0926688450691788184102517396683150822239,1
0927528550909748942018888513933700765876,1
0928995118527646423463916941643717340136,1
0929173836737946332194808307829144419432,1
0929546060447087697480992756160805130649,1
0929564658578552334852877063023574829827,1
0930179735085370844732623393621367326063,0
0930548049751962587129012849633558488806,1
0930644294333201309136052911830884006794,0
0930728275373938096547804356013526436847,1
0931160518508806331033737828861661766862,0
0931438672387400043769355698211320442007,1
0932272692078691584971249329777338029690,0
0932419651842711022925102741288540371009,1
0932477514150255642023262134966666174833,1
0932699646236323898667746459672904417811,1
0932816728145232423437053149089930751866,1
0933444671009277173994071822054855339236,1
0933533976864203142572456160619392632351,0
0934083530666783061605372211690601925050,1
0934553757847075655920771230052611284160,1
0934871711198656716031668438580333912800,1
0937067498923567442860341286905253277323,1
0937834378531036819508344346667223555828,1
0938836685842514022556304059457748732666,1
0939067474796156591147343708561318495497,1
0939254405197828991577566889148879330752,1
0939865815671059351533267204276813662305,0
0939891155687403648612347525074457022622,1
0940891128017450287703832784552117424085,0
0940955755710723330557505417561572105824,1
0941090325035428979213295610188229719274,1
0941412702158694049589186139374298568802,1
0941422743968736120368823169056373960121,1
0941446282495595283196879292724697447106,0
0941943908624947350074521304493350175073,0
0942526514971917921776094515330233956237,0
0944656389341315907013356787071535994242,0
0944885675370396538538102033805213541063,1
0945331218717136769912908418704058161541,1
0945642797927972285475872536678836552735,1
0945910947022796993618528482825749631131,1
0946247882208124912206187969445346153293,1
0946284629527046835404837669508733654482,0
0946370892147949084923892055899139915197,1
0947287644911698115907444669065542129329,1
0947445447028624873260012213319085530482,0
0947485340702274435852709089726548860416,1
0947622204879677663432851814179178912225,1
0947914764344296629448614644013102521116,0
0948014946275196851551774773510656528258,1
0948028875364834731122768989966628589900,1
0948280896272047146323376300523923495122,0
0948380263052701739645198560630948080469,0
0948523063536820957599202947276183314472,0
0948580619984524176252632014625925641715,0
0948804401809826738161508719534651768238,0
0950854995071760083442923038923776800437,1
0951021575799902174034746831165783686003,1
0951376051026986051052730729229575585322,1
0951904368248237276000378254249680418423,0
0952048733041391321627804916068250225138,1
0952511975975959276196250483690498116468,1
0952894747368237651861485123941830191789,1
0953059559002666380799660155656685989895,1
0953177388253334297587549037778697484236,1
0953978568371643072233839409835027020328,0
0954772807393766894506272529624693852924,1
0955016243017885958872139959415915869625,1
0955394611407642937100454886908302429005,0
0955898753950288243385826430448391656656,1
0955995687398956870495433279269139545824,0
0956978473536532606369302645026264570623,1
0957898281984765924191582360902963247494,1
0957935544182847922819001785906072137153,1
0959056216328153073090228201089368178202,1
0959490436310206922108670395655443162183,1
0960591318456129989414590704895216771024,1
0960787475672464562416305007935534862460,0
0961470021006897576951865828073696732048,0
0961589187441559969137608938115532949608,1
0961801795339037711558361473561841849823,1
0962694225466295585695160907669062664387,1
0963891005081015444041817273752599435069,1
0963997525986382395742868513069338035643,1
0964505505496930805536862496894795016585,1
0964506991567838149593799796606587730774,1
0964578603056561132917358585192476992052,1
0964722643877252078073552925417869064368,1
0965061574461020624014783390865680406922,1
0965278929729634387648737348492411518942,1
0965713162510241324068965300920272707277,0
0965946126398268349628731495614055155695,1
0966234347762316198638589404999761206363,1
0966367143713172225928418630549855131830,1
0967203705916296209523833005710974352065,0
0968431846887152148026788779148840626499,1
0968895996481626014132666301806559732946,0
0969074905251288306763272429868872501232,0
0969651652545702093142439812361219624151,0
0970728846223304938461294173698765848204,1
0970879536887726312071582048067942004908,1
0971174504504326679312877849517020255011,1
0971215104844161526958169700836684302490,1
0971999446736655255187552835070317206116,1
0972434232584865511185719455455190675579,1
0972735454441748572435306474538126819535,1
0973985083358680291751385265064069453990,0
0974089132672893588543098536151158029498,1
0974367182551860613591171301720343494450,1
0974403302384628912077488883106666600159,0
0975102462981497568340280188351713975211,0
0975289616084763403638345115231752824793,1
0975665501598415850180128890271331497658,1
0976001811594850271634288700493541705323,0
0976889464017600681647899044050748157890,1
0976939784561968514562224369237974640798,0
0977188483516779083720868328665223762967,1
0977438674171091102794790801575421140981,0
0977460182232126361014141349519752760761,0
0977543830457179866140251178981735406844,1
0977621870615036176469393607614659145968,1
0978126680356417249752384699196816885633,1
0978391329740115214815565700020383690065,1
0978711533171937473413965832209890207208,0
0979114333615476511519650466275372297836,1
0979156581924057397858846982433665813924,1
0979413410715578659888542736979436179320,0
0979518395482908912103970875425189184192,1
0979982771739075149455626293916238128874,0
0981041545682583538379021323088056657066,1
0981090406544154873766223710268785570095,0
0981309475331365447404454782237423117602,0
0981458716482892771527032624092737291899,1
0981577430281132803212371215873809154632,1
0981679460653472552757559520981204279859,1
0981695279503678819243344927038873907665,1
0981749697561106987719560855914999712423,1
0982006948828141040369849474856975169275,0
0982633598988529538019047240029696738226,0
0983239797335099867652842886928085903824,1
0984074484327484899290142250432398780534,1
0984692739895767408474117483709125456609,1
0985390967126783756719655722999598009345,1
0985923878672122369285214286863355173647,1
0986075013402220732837879305819509691031,0
0986104351193893441733561297428530849750,1
0986104763555646250684361535100931996420,1
0987269710147244800076169775348779751699,1
0987387775102877592735714249879885588751,1
0987394709223414640378566872986005675728,1
0987835591585063098305693096116733096286,1
0987981722783750501713520174098517503311,1
0988113925158707767306777996867003414307,1
0988583542974385250540227101370884640929,1
0989017185173644023565712404853187978347,1
0989520177994539261189515118848992295815,0
0989573430876551066341227118465027157739,1
0989923437180997648624746162477427891218,0
0990596092680926740342718120121890745679,1
0990837985788572881243846799688723885347,0
0990943821371138052870052347819326529991,1
0990953298530146942801666080624290063338,1
0991101736402423276170449036470162418092,1
0992212131193552987642893940296287809588,0
0992722869213911445391417577925227648082,0
0992841593750611420068122111658528256819,1
0994072672108377281072579137396767819608,1
0994251856702464930022884615670222586501,1
0994728999007368479055738331194875387071,1
0994871579267041932608769064383823429765,1
0995232466298977511592209481745959185988,0
0996064035411144484426546015625853454543,0
0996098266228620932330259784446712245638,1
0996459572598205781654455731688979644529,1
0996620887668316032840606661072089226948,1
0996771516611301222296295115052449615035,1
0997570579909320244693695132107317933421,0
0998134467477709679701424166741232780212,1
0998393993863066383768664676538477882684,0
0999149921297391375210793989586680948179,1
0999165928823830185461287468948143897026,1
0999206264272795413140595531077677000247,0
0999937846868946788994129469205041621881,1
1000653048500895996015350642764192796312,0
1000666596043455030072229602302901170012,1
1001556989519827062031114972323183949283,0
1001638756406154007925891815157764706614,0
1001669226931923269804155377493374088958,1
1002952859656392191889784851028793479718,1
1003048859917642867945656435147189527951,1
1003626920253906401005333379464585431961,1
1003725698368337116054273118499686575617,1
1004254552139981386832207322432326612528,1
1005283615465162206444965529358585124832,1
1005384215865549395862694561390841155005,1
1005689002769145373423571073536195756820,1
1006290552783581037815087143348655086275,0
1006436236263807530451471000936534652115,1
1007286625296642011594584267877886963753,1
1008322479002220226174356556788479456836,1
1008500246720954587950000634366576859675,1
1008715438487796523849209502359554554410,1
1008916324912654474143530649055703880022,1
1009084543273819816618323615925618486978,0
1009114698829332261859068141761436604433,1
1009125928295161903828268450504405854893,1
1009775030672755688223225595966240942766,0
1011050126950515494079619135986094676161,1
1011063143169358621363713273594742723142,1
1011400333179395486939787693144526239498,0
1011528187686579309699959385376052930561,1
1011707253180686597165448201794902668700,0
1012029054072192973667539159925433207115,1
1012161986003500519339360535730974061599,0
1012164954712500336620069048157607447790,1
1013494106086271691787062569844276144345,1
1013754630581726458246758966463044818459,0
1014295388310840553071169111929306855102,1
1014770605518796602408598944522564004483,1
1016018831326517528134640923839507050050,1
1016079185136181843242987073939975487861,1
1016602401154166984551325183907874270683,1
1016735258833880826226769401160141558700,0
1017061014873805400092786179746292329232,0
1017337746822873919526068212460687796831,1
1017661209985525310532996473693316499943,0
1018093392234175623224081282062799003682,0
1018187498192256668229150906961887727379,1
1018486888264523322555041204442223725930,1
1019918388983628598498504547084170878362,1
1020051598358419077176074065549230806224,1
1020567932040361706198306662246075858424,1
1020938739593000868219659815168125357158,1
1021451497704180464352349105393547935818,1
1021463485706256607173354950197670729562,1
1021796490385467334897104137142780261224,1
1021904539586773060087758975766858478097,1
1022566938042425696553006797965540353445,1
1023129325722564180260698681307953311347,1
1023308122475736568683757863290010689163,1
1023404175780030687531381366339993486851,0
1023678577055464248219789865450093035269,1
1023934392116544809272186221452659903007,1
1023979778373197080508921796787353539721,0
1024645802474420553982353810592576115243,1
1024739989627302318406009073015898414476,1
1024751735790158179333998976188020328379,1
1025686789592799814303874459601176325514,1
1025783469395643962372898137576744804396,0
1025962082871389771240497436158881871680,1
1026106838719998290743328650380471245681,1
1026171246190975196243542229240991109720,1
1027117877505297147779555948932795299891,1
1027557017726933164903530211630228478794,1
1028092852848236538866448538458921314648,0
1028882134549822505836228901573951706864,1
1029027266897406191577378227134814257651,0
1029829374207385838833135776357744710722,1
1029993930951320956395173275486834453072,1
1030074034152137124376965172874765106813,0
1030665093868984474280387866480722860197,1
1030790882993125563087149578778004944610,1
1031215056894830393130332034700618044496,0
1031473553348682840194323138281128156780,0
1031808820279455514209938944016252254880,1
1032925935999888529473027221752192234498,1
1032952369501575050680603439345561279251,0
1034066615067308519687517195927175582080,1
1034691806004589792632218001916618722090,0
1034779297166428539237626479939303502526,1
1034835045060024236291976175764715553463,0
1035001435644743429150544124955185542719,1
1036789378457221754141475434449591484620,1
1037010866744678815174014917561525028121,1
1037356709563831831650829495201720968952,1
1037392182916863721989763744838420898343,0
1037684825228263047549739737984268270932,1
1037849865138163958844768476339270926142,1
1037882531400545981820547521835235453189,1
1039174424343138191051837430074305955770,1
1039265980036202236955182867574951554683,1
1039422390483952036510597746571929509273,0
1039599343106483792419290288688134091995,1
1040544476490272452756872975970688581688,1
1040577656086233175017294481734870345115,0
1040975089187583993975098297292333031802,0
1041386635713893684658453567018640009126,1
1041488114119275749051825454580471076290,1
1041741207438967460740402270457186804250,0
1041985179902185027931083900511018543566,1
1042137187246820076386585990975599908059,0
1042326099709824327402974439035774238998,1
1042659030445623508627237448037800667589,0
1042929500997945447047145095466752316955,1
1043652006999359268143561628771524814985,0
1044102243366033978263274089629378334451,1
1044316121900717838685233038474506609199,0
1044318912286064960704995099746579891474,0
1044563481849999822976153174029027025331,1
1044987313651604299635776019733699287730,1
1045902947916482782754784224809492085338,1
1045954307581061663764105797400202738492,0
1046613621587012815734447753581068555297,0
1046648034348103662000747513107432542765,0
1046794985390127015963285217239112477633,0
1047393559504286144883279210960205762517,1
1048280676108457298003762148503119256635,1
1048984788622457257770100931451532132039,1
1049029927521479411096130083810719192244,0
1049074084010076197394849265914578661270,0
1049732599813668566093945271858678216092,1
1050067612528696926931644286247989071243,0
1050168830139017781393552549637962928586,0
1050182233296746001321390326277140494030,1
1051101265699040956473767970971955392849,0
1051170438185499460245186073415213541499,1
1051318154931836166695888073285261341748,1
1051755655681432472995039159474679690574,0
1052509140770812048043248386450777937289,1
1052896433585182979011195367469631299488,0
1053106335112444589782867449197978577459,1
1053204101219160801679083178912734929278,1
1053768818545501692823466681915563831590,1
1053938178332974754789299463643120203971,0
1054013428284552162852862395018307294144,1
1054201883238686400385213192176528039026,1
1054762054436858662483603594214057440999,1
1055806231308451187905380195865368577366,1
1056082306415924438772309691538940592090,0
1056578812537022503839480280634440516799,1
1057105030560675107929865661815793222772,0
1057380259403953573629850823878916946453,1
1057569628081382701112094095003368697281,1
1057622824087019881832838273776119779154,1
1058593078814428545409886765884616568822,1
1059302037752829800080949885415686491709,0
1059954772249903093247837771942712621175,0
1060417258129200150217766068270311054706,1
1061334587528902402739214199259481342586,0
1062466796240988042440581849558209130812,0
1062516426817517858043982208453462266141,1
1062754317998670346032043479201153550224,1
1062856698606118999719617601613459901561,1
1063762886270121997034332060439811414625,1
1064035214518671461403092567277092974917,1
1064184823492050845147841515536180866182,1
1064930494416888900805066324767148945744,1
1065037306666447954570588325928192414818,1
1065513309000971137386672039287647055614,0
1065750039785841244069260649285736379779,1
1066276086517309674507680265083464566540,1
1066411045555573792451544606889680488704,1
1067160474105587499064683841866692073731,0
1067660245716127823785415697508672566109,1
1067779587569115687851987990440242980888,1
1068394756557455473668196480916466592944,1
1069364975536658698287667592749613560189,0
1070238306541358930518882793182745322215,1
1070300104358853029652777642343101085133,1
1070479567471429068917121554254875891738,0
1070830061759744766940154380879773715582,0
1071092459338723457852157279227204930672,0
1071106309501954097843866857018335126102,0
1071762735781995628231687262864015147923,0
1072118679543064839023327355436816391765,1
1072205134741269100895246914225767671670,1
1072236010797398518941466661341428457523,1
1072823115334101609531033857806560067732,1
1073197749748235619879055807548196496614,1
1073283268505259207892506754394603464577,1
1073671489708950529180517467160776378250,1
1073695288328369014064963281856282174868,1
1074882274575963224258173084209579538238,0
1075139163919657451662067222529434289101,1
1075331178118730256362455184839868516770,1
1076006018150894157843439461199522781794,1
1076093237932407896453203728842584205434,1
1076256077517347321933828360839801953239,1
1076597503209592927896284013721728892871,1
1076599256197657381507335171581746082665,0
1076949369278553941979729524215920700516,1
1077110538235178421607859850635620794406,1
1077125656021810289830479778834482390749,1
